text,label
杉菜 这个 绿茶 婊 ！ 重新 看 流星花园 简直 是 要 被 气死 了 ！ 还是 怪 我们 小时候 都 太 单纯 了 … [ 右 哼哼 ]   ​,0
希望 下 一任 男朋友   能 分辨 谁 是 绿茶 婊   ​,0
那 时候 的 叶 璇 的 上官 海棠 ， 还有 黄圣依 出现 的 那 几集 真的 是 好看 ， 云罗 郡主 也 俏皮 可爱 ， 上官 海棠 被 高圆圆 演 的 绿茶 婊 杀死 我 还 耿耿于怀 [ 拜拜 ],0
猫咪 ： 敢 抢联 的 座位 ， 去死吧 ！   { % 全球 第一 恶搞 的 秒 拍 视频 % }   ​,0
{ %# 金泰 亨 #% }   双标 狗 去死吧 [ 微笑 ] 个 站 不 发泰泰发 什么 [ 微笑 ] 求求 团饭 双标 狗 别管 我们   让 我们 圈地 自萌 好 吗 [ 允悲 ],0
我 日 啊 ！ ！ 现在 骗子 太特 么 猖狂 了 ！ ！ ！ 年轻 就要 醒 着 拼 （ P4 ） 我 拼 你 妈 ！ CNM 去死吧 ！ ！ ！ 我 知道 有 很多 人 被 骗 了 ， 这个 小妹妹 差一点 也 被 骗 了 ， 希望 大家 要 小心谨慎 ， 追星 的 时候 要 保持 理智 ！   ​,0
球球 微博 关掉 经常 访问 的 人 这个 页面 吧 太烦 了 吧 本来 只是 偶尔 看看   挂 在 第一位 总 忍不住 去 看   就 永远 在 第一位 了   去死吧 您 ！ ！   ​,0
"上 色 什么 的 都 去死吧 , 我 只要 小 园丁                 ​",0
去死吧 （ 针对 角色   { % 网页 链接 % }   ​,0
我 控诉 中国 教育体制 使 我 得 了 痔疮   胃疼 菊花 疼   还拉血   我 去死吧   ​,0
呆 着 没事 ， 出来 逛逛 考试 什么 的 都 去死吧 [ 拜拜 ]   { % 唐山 · 唐山市 丰润区 第三 中学 % }   ​,0
真的 脑子 疼   为什么 非 要 改成 兄弟 情   演 的 两个 男孩子 我 都 挺 喜欢 的 [ 作揖 ] [ 作揖 ] [ 作揖 ] 编剧 去死吧   ​,0
在 这里 我 首先 感谢 党 无微不至 的 关怀 ， 让 我们 普通 人民 死 的 起 ！ 不过 要死 特么 的 还是 你们 先 去死吧 ！ 到时候 我们 给 你们 敲锣打鼓 地 送葬 ！ [ 呲 牙 ] 真特 么 的 奇葩 了 ， 我 的 锅 ！   ​,0
三天 餐食     偏爱 都 这么 幸福 了 为什么 还要 不 开心 呢 再 唧唧 歪歪 的 就 去死吧 …   { % 天长 · 天长 街区 % }   ​,0
什么 长胖 都 去死吧     我要 跟 肖 博文 比着 长肉   ​,0
那 你 去死吧 ， 再见   ​,0
连续 找 了 几部 都 是 这样 的   祝 这些 人 永世 不得 超生   挡 了 多少 个 二维码 身上 就 有 多少 个 疤   [ 微笑 ] [ 微笑 ] 大 夏天 找 了 一路 小蓝   而 每 一部 不是 坏 的 就是 刮掉 二维码   去死吧   ​,0
去死吧 书封 招贴 用户 体验 unity 还有 banner   ​,0
这 丈夫 如此 窝囊 ， 赶快 去 溺 便桶 死 了 吧 ， 我们 这 德顺 乡 有 一 老哥 前后 娶 了 俩 老婆 ， 生 了 12 个 男孩 ， 不但 个个 养 大成 家 ， 而且 该交 的 超生 款全 交清 了 ， 你 放心 去死吧 ， 有人 把 孩子 们 养大 的 。 没 人 的话 我 都 答应 养 。     { % 南方 某县 孕妇 剖腹产 下 5 胞胎 ， 得知 孩子 性别 后 ， 陪产 老公 嚎啕大哭 % }   ​,0
百度 申诉 你 去死吧 要不是 现在 翻 不了 墙 ， 谁 愿意 用 你 这种 破 系统 啊 ！ 憋屈   ​,0
我 现在 的 状态 时 ， 表面 上 :   我 好稀饭 他 啊 ， 好帅 好帅 ! 啊啊啊 ！ 内心 :   他 不 喜欢 我 ， 那 我 也 不 喜欢 这个 智障 了 ， 去死吧 。 潜意识 :   我们 不 可能 ， 但是 我 爱 他 ....   ​,0
明人 不说 暗话 去死吧 🐻 [ 微笑 ]   ​,0
这个 五一 再也 不想 过 了   去死吧 ！   ​,0
马 了 个 逼 的 ， 嘴巴 少 一句 你 会 死 啊 ， 不 讲话 你 会 死 啊 ， 我 拷贝 是 我 的 事轮 得到 你 讲话 ， 拷 的 又 不是 你 的 东西 ， 关 你 屁事 啊 ， 弄 得 我 一肚子火 ， 艹 艹 艹 艹 ， 气死我 啦 ！ ！ ！ ！ 去死吧 ， 诅咒 你 … … … … …   ​,0
我 失散多年 的 哥们 从 北京 回来 过节 请 我 吃饭 ， 我 说 你 毕业 了 吧 ， 做 啥 啊 ， 他 说 做 审计 ， 我 问 那 是 干 啥 的 啊 ， 他 说 是 抓 贪官 的 。 我 说 哎哟 好活 啊 ， 你 要 注意 洁身自好 啊 。 他 说 肯定 啊 。 我 说 ： 凭 我 对 你 深刻 的 理解 ， 金钱 是 打动 不了 你 的 ， 但 像 我 这样 的 美色 就 不 一定 了 。 他 啪 的 一巴掌 上来 了 “ 去死吧 你 ！ ”   ​,0
太 长时间 连续 上班 真的 会 心态 崩得 不要 不要 的 比如 ， 现在 的 我 无时无刻 想 骂人 了 日子 怎么 那么 烦 那么 累 啊 去死吧 ！ ！ ！   ​,0
我 的 五一 假期 ～ 下次 自己 去 ， 让 那些 迁就 去死吧   { % 哈尔滨 · 新春 街区 % }   ​,0
有些 人 就是 从小到大 没有 被 教育 好 ， 永远 自我 为 中心 ， 脑子里 就是 些 封建思想 ， 封建 想法 ， 巴不得 所有人 都 以 他 为 中心 ， 什么 事情 听 他 的 ， 去死吧 ， 祝 你 下 十八层 地狱 不得好死 。   ​,0
自己 才 是 这个 世界 上 应该 好好 对待 的 人 ， 我妈 要 知道 我 这 两天 不 好好 吃饭 估计 会 气死 ， 从小到大 一日三餐 精心 准备 生怕 哪里 饿 着 我 还 专门 天天 上网 查 什么 东西 吃 起来 对 我 好 ， 我 自己 把 自己 饿 的 头晕 ， 减肥 什么 都 去死吧 一天 我 都 受不了 ！   ​,0
就 停止 不必要 的 自我 烦恼 吧   自己 开心 才 最 重要   我 不想 理 任何 让 我 不 开心 的 人   不去 计较 太多 才 会少 难过 一些   又 不会 怎样   喜欢 我 的 人才 不会 让 我 难过   让 我 难过 的 人 就 都 去死吧 [ 兔子 ]   ​,0
一群 辣鸡 ， 早死 早 超生 ， 冬雨 好吃好喝 养 你们 ， 凭 什么 片方出 了 问题 ， 让 冬雨 背黑锅 ， 脑子 真 TM 瓦特 了 ， 让 雨滴 爸爸 们 给 你 颁个 奖 : 最佳 戏精 团队 奖 。 去死吧 [ 微笑 ] [ 蜡烛 ] [ 蜡烛 ] [ 蜡烛 ] [ 蜡烛 ] [ 蜡烛 ] [ 蜡烛     ​,0
事实证明 情绪 激动 的 时候 可以 引起 姨妈 提前 到来 ， 去死吧 去死吧 去死吧   ​,0
啊啊啊 啊啊啊 啊 😱   😱   😱   😱   😱   😱   我 脑袋 要 爆炸 了 你 TMD 去死吧 你 滚蛋 ！   ​,0
去死吧 [ 微笑 ] 365 就 给 我 这个 [ 微笑 ] 卸载 [ 微笑 ] { %# 阴阳师 手游 #% }   我 召唤 了 新 的 式 神 ， 随手 分享 还愿 ， 传递 欧气 ~ ? (   ° ? °   ) ?   ​,0
接触 的 环境 对 自己 的 影响 真的 太大 了 。 我妈 急 了 骂人 就是 你 去死吧 ！ 你 怎么 还 不 去 死 ！ ？ 而且 大都 是 对 亲人 说 的 。 我 从小 耳濡目染 ， 生气 的 时候 也 对 着 家人 说 过 。 长大 后 我 极力 克制 自己 的 嘴巴 不要 说出 这种 恐怖 的 诅咒 。 昨晚 做梦 在 娘家 住 ， 不止 骂 了 人 ， 还 打 了 人 。 梦里 的 自己 真 暴力 。   ​,0
已经 千疮百孔   还 要求 光鲜亮丽   还是 去死吧 … …   ​,0
{ %# 梅州 · 五华县 中医医院 #% } { %# 梅州 新闻 #% } 梅州市 五华县 水寨 中医医院 妇产科 庸医 古丹婷 去死吧 、 杀人 凶手 ， 出门 给 车 撞 的 生不如死 、 不得善终 ， 诅咒 你 一辈子 。   ​,0
狗 又 如何 改得 了 吃屎 呢 ， 嗯 ， 改不了 ， 呵呵 ， 大写 的 服气 ， 我会 让 你 跪 着 求 我 的 ， 去死吧 ， 贱人 [ 吐 ]   ​,0
靠 ， 一个月 前 的 那种 感觉 又 回来 了 。 哇 … 想 什么 呢 … 去死吧 ， 都 去死吧 。 艹 。   ​,0
最近 看到 那个 张 j 上 节目 被 嘲 我 心里 真的 爽死 了 。 。 。 因为 我 讨厌 的 人 喜欢 他   对 的   追星 追张 j 服 了 这个 品味   去死吧 沙雕 （ 不过 初中 时 我 也 听 过 他 的 歌 。 。 额 ）   ​,0
玩游戏   打 排位   出来 ad 说 坑 我 了   我 说 唉   然后 他 冒 出 一句   “ 五月 了 ” 愣 了 一下 看 了 下 时间 00 ： 04 突然 就 不太想 喷 他 了 （ 心里 ） 以前 总是 在 朋友圈 表示 三月 了 ， 四月 了 … … 突然 有 一天 有 一个 人 跟 你 说 五月 了 还 挺 开心 的 吧 不过 22 分钟 的 局 三个 人 输出 没 我 一个 辅助 璐 璐 高 去死吧 你们   ​,0
不 知道 某些 人 是 哪儿 来 的 优越感         现在 想想 可 真他妈 恶心 [ 二哈 ]             去死吧 您   ​,0
— — 你 相信 所有人 却 从来不 愿意 相信 我 。 — — 所以 ， 去死吧 。 — — 别怕 ， 我会 陪 你 。 … …   ​,0
恨 一个 人 ， 无法 用 言语 形容 ， 世界 上 垃圾 太 多 ， 无法忍受 亲人 成为 垃圾 之 首 ， 不是 我 心狠 ， 也 不是 我 不孝 ， 那么 想 死 ， 早死 早 超生 ， 一了百了 好 了 ， 垃圾 ， 你 去死吧 ！ 死 的 远远 的 ， 这辈子 再也 不想 把 你 当人 看 ， 连 畜生 都 不如   ​,0
精确 解 数值 解 chafee   infante 方程 你 让 我 去死吧 [ 生病 ] [ 生病 ]   ​,0
世界 上 死八婆 死 八公太多 ， 恨 不 过来 ， 想 一巴掌 把 死八婆 死八公 的 爸妈 拍 在 墙上 扣 都 扣 不 下来 ， 生而 不教 好 去死吧 !   ​ ​ ​,0
噩梦 的 一个 晚上     我 的 这个 噩梦   到底 什么 时候 才能 停       我 想 睡觉   尼玛 币   噼里啪啦 的 扔 你 麻痹 啊     想 睡觉 都 睡 不了     睡着 了 也 被 扔 东西 噼里啪啦 的 吓 醒     还 就 在 我 楼上     赶紧 去死吧 你   你 在 扰民   懂 不 ？   垃圾 人   { % 瑞丽 · 勐卯 镇 % }   ​,0
草泥马 明 知道 老子 一个 人 呆 宿舍 还 挑 这个 点发 恐怖 图片 的 小 贱人 你 去死吧   ​,0
开心 就要 拍手 ！ 不 开心 你 就 去死吧 ！   ​,0
造谣 抑郁 的 赶紧 去死吧     滚 吧 妈 的   操     死 野鸡 劳资 祝 你 蒸煮 永远 糊逼 没 眼看     死 野鸡 你 妈 明天 就 得 抑郁 出门 撞死 [ 打脸 ] [ 打脸 ] [ 打脸 ]   ​,0
那些 音乐节 的 畜生 去死吧 [ 微笑 ] [ 吐 ]   ​,0
敲 尼玛 好烦 哦 [ 泪 ] 我 最 不想 看到 的 画面 出现 了 ， 去死吧 套团 和 队友   ​,0
百度   去死吧 ，   垃圾   企业   。   ​,0
啊啊啊 啊啊啊 回家 了 好 安心 ！ ！ ！ ！ 不用 再 犯贱 了 好开心 ！ ！ ！ ！ 我 又 是 小 公主 了 好开心 ！ ！ ！ ！ 男人 什么 的 都 去死吧 [ 允悲 ] [ 允悲 ] [ 允悲 ]   ​,0
试个 衣服 就 以为 高高在上 的 人 🙃 去死吧 [ 微笑 ]   { % 海宁 · 硖石 街区 % }   ​,0
不 开心 ， 找寻 自己 喜欢 的 人 吧 ， 去 做 自己 喜欢 的 事 ， 让 那些 烦扰 都 去死吧   ​,0
去死吧 从 明天 开始 减肥 肥猪   ​,0
这货纹 个 身 在 他们 当地 估计 也 坏透 了 霸道 惯 了 ， 香蕉 种 的 能 没人要 吗 ？ 去死吧 ！ 打得 太轻 了 ， 应该 让 他 跪 地 承认错误 ， 给 素质 低 的 人 以 警醒 ！ ！ ！     { % 视频 丨 男子 偷 香蕉 被 村民 围打   妻子 发博称 “ 请 为 我们 主持公道 ” % }   ​,0
{ %# 阴阳师 手游 #% } 我 的 式 神 ， 让 我 去死吧 [ 泪 ] [ 泪 ] [ 泪 ] { % 网页 链接 % }   ​,0
{ %# 晚安 泉城 #% } 【 晚安 心语 】 生活 真的 好 累 ， 可 我 又 不能 去死吧 。 那些 难 捱 的 事 还 得 咬咬牙 挺 过去   ， 不管 过程 怎么 艰难 ， 努力 点 总比 碌碌无为 要来 的 好 吧 。 晚安 ， 济南 ！ [ 心 ]   ​,1
臭男人 都 去死吧 去 什么 酒吧 吃 才 是 最 重要 的   ​,0
渣 男 ， 去死吧 ！ 一副 禽兽 样 还 想 装成 道貌岸然 的 君子 ， 真 不要脸 ！ 祝 你 精尽人亡 ！   { % 赣州 · 赣南 师范大学 （ 黄金 校区 ） % }   ​,0
这张 ！ 让 我 去死吧 （ 有 故事 的 脸   ​,0
{ %# 你国 禽兽 贱 屌 安全 五倍 #% } [ ok ] 屌 癌快 去死吧 ， 看看 你 爸爸 坟头 草 几米 高 了   ​,0
cnm 癌狗能 不能不 顶 他 头像 犯贱 ， 批皮 司马 ， 这个 狗 比 圈子 的 xxj 能 不能 滚蛋 ， 去 看看 脑子 治 治病 吧 。 d / c / x 有事 的 时候 你们 屁话 没 一句 ， 去死吧   ​,0
我 把 皮带 系 脖子 上 觉得 自己 第一 时尚 icon 准备 明天 就 这样 去 做 学术交流 讲座 ， 我妈 让 我 去死吧 。 她 拿 出来 一条 六层 公主 裙配 蝴蝶结 腰带 ， 我 让 她 等 我 六十大寿 再 把 这 一身 拿给 我 。   ​,0
带 着 你 的 王者 头衔 去死吧 塑料 细兄 细妹情   垃圾 姐妹   聚乙烯 有毒 ！ 有毒 ！   ​,0
烦死 了 去死吧 我 再也 不想 看到 你们 这些 垃圾 了 我 不会 再 当 天天 容忍 的 人 了 凭 什么 啊 睡觉 去   ​,0
刚 无意 看 某个 音乐节 女生 被 xylj 还 被 发到 朋友圈 的 视频 ， 真的 气到 发抖 ， 那些 禽兽 去 死 好 了 ， 女孩 看到 这些 出现 在 朋友圈 心里 又 什么 感受 ， 真的 你们 去死吧 赶紧 死 ， 死 之前 被 车压 几次 再 被 阉 了 好 了 ！ ！ ！ 这个 世界 太 可怕 了 ！ ！ ！   ​,0
整个 城市 都 弥漫着 恋爱 的 酸 臭味   去死吧 ！   ​,0
不想 carry 了 ， 什么 中单 ad 上单 都 去死吧 ， 我 爱 风星娜 璐 。   ​,0
再 他 妈 说 什么 女孩子 要 保护 自己 的 都 去死吧   力量悬殊 再 加上 特殊 手段 都 搁 在 那   还 他 妈 说 什么 保护 自己 保护 自己 保 你 妈 ×   这种 人死 一百次 都 少 了 吧 cnm   ​,0
看 天涯 感情 贴 ， 楼主 从 与 JP 前夫 第一次 吵架 开始 描述 ， 循序渐进 ， 经历 了 争吵 和 好 再 争吵 ， 穿插 极品 公婆 和 小叔子 ， 发现 前夫 婚内 出轨 ， 然后 离婚 大战 ， 婚后 继续 扯皮 ， 感情 崩溃 ， 再 被 治愈 ， 再 崩溃 ， 从 16 年 到 18 年 。 在 我 以为 最后 楼主 终于 能 脱离苦海 时 ， 她 说 “ 我 发现 离婚 三年 后 我 还 爱 着 他 ” 。 我 的 妈 ， 去死吧 ！ ！   ​,0
谁 都 在 骗 我   其实 根本 没有 人 在意 我 写 的 东西 啦   “ 我 对 你 的 坑 很感兴趣 ” = 我 整理出来 了 之后 并 没有 人 珍惜 我 的 努力   去死吧 这群 骗子   ​,0
去死吧 这个 让 我 流泪 的 狗 毕设 ， 不   你 不 值得 我 为 你 掉 眼泪 ！ 呸   ​,0
我 。 tm 就 不该 打开 这个 号 。 我刷 到 了 刘昊然 。 我 去死吧 。 不能 看 刘昊然 人生 已经 没有 意义 了 。   ​,0
"她 可爱 吗   她 是不是 很 可爱 "" … …   你 去死吧 直男间 莫名其妙 的 聊天 [ doge ]   ​",0
{ % 白羊 % }   考试 什么 的 都 去死吧   ​,0
[ 微笑 ] 可能 我 跟不上 脑残脑 回路 了 ？ ？ 焦恩俊 有 黑点 吗   营销 号 还有 高潮 键盘 侠 直接 去死吧 ok ？ ？ ？   带 我 焦叔 出场 给钱 了 吗   给 出场费 啊   罐 还 可以 多买 几个 胶卷 [ 摊手 ] 人家 霸屏 的 时候   你 还 不 知道 在 哪 玩 * * 呢 [ 可爱 ]   ​,0
我 巨 讨厌 。 竞技 类 的 作品 （ 或者 rps ） 的 非 队友 cp 。 尤其 恶心 xxx 为 爱 转会 这种 梗 。 去死吧 。 萌 这种 cp 就是 侮辱 了 你 蒸煮 对 他 队伍 的 付出 和 爱 。   ​,0
来 听听 我 唱 的 《 考试 什么 的 都 去死吧 》 ( 通过   录制 ) 。 试听 地址 { % 网页 链接 % }   ​,0
真的 是 很 无奈 啊 ， 我 还 能 说 什么 呢 ， 总 不能 去死吧 。 你们 都 厉害 都 有 本事 ， 请问 事情 解决 了 么 ？ 并 没有 。   { % 乌鲁木齐 · 红旗路 % }   ​,0
老 流氓 都 去死吧 ， 别 再 让 我 遇到 一次 ， 打不死 你 [ 微笑 ]   { % 湘潭 % }   ​,0
啊啊啊 啊 啊 ！ 那些 该死 的 女生 你们 都 去死吧 ！ ！ 气死我了 啊啊啊 啊 啊 ！ [ 泪 ] [ 泪 ] [ 泪 ] [ 泪 ]   ​,0
chili 巨 好看 ！ ！ ！ 为 烤 土豆 打电话 ！ ！ ！ 啊 ！ 幸福 ~ 男人 什么 的 还是 去死吧 ！ 我要 当 全世界 最 快乐 的 汪汪 汪 ~ ~ ~ ~   ​,0
张坤浩 你 去死吧       真的 没有 朋友 做 了 [ 拜拜 ]   ​,0
败给 自制 小 酥 肉 了 、 心情 瞬间 变 美好 [ 兔子 ] { %# 减肥 什么 的 都 去死吧 #% }   ​,1
一哭 二闹 三 上吊 ， 可谓 是 最坑 女性 的 一句 千古 名言 。 我 婆婆 和 她 姐妹 在 聊 ， 如何 判定 这个 女孩 是否 合适 结婚 时 ， 说 ： “ 要是 她 跟 你 儿子 说 - 你 不来 我 就 死 给 你 看 ， 你 怎么 的 我 就 死 给 你 看 -. 这种 话 ， 告诉 你 儿子 ， 叫 她 去死吧 拜拜 不送 。 ”   ​,0
睁开眼 是 社会 实践 报告 闭上眼 是 PPT 报告 梦里 还 他 妈 是 服装设计 套装 去死吧 [ 微笑 ] [ 微笑 ] [ 微笑 ]   ​,0
在 不是 他 角儿 的 微博 底下 评论 然后 带 你 角儿 是不是 在 蹭 热度 啊 [ 疑问 ] 深井 冰 🙄 ️ 去死吧   ​,0
说句 心里话 ， 我 真的 没见 过 这么 不要脸 的 人 ， 以后 真的 ， 绝对 不会 再有 好 脸色 ， 希望 再也 别见 ， 都 去死吧 ， 恶心 [ 吐 ] [ 吐 ] [ 吐 ] [ 吐 ]   ​,0
实名制 草泥马 [ 嘻嘻 ] 再 让 他 受伤 不 开心 你们 就 都 去死吧 [ 嘻嘻 ] 不要 说 那 是 他 自己 练 舞弄 出来 的 伤 ， 鬼才 信 [ 嘻嘻 ]   ​,0
我 去死吧   真的   ​,0
  很 开心 的 吃完饭 ， 这 只是 其中 一道 菜 ， 然后 回来 就 刚 论文 刚到 现在 ， 一句 话 都 不想 说 了 。 重复 率 去死吧 。   ​,0
敲里 吗 一 张嘴 叭叭 的 忍不住 吐槽 能 不能 开 小号 要是 给 他 带来 rs 你 就 去死吧 [ 微笑 ]   ​,0
他 不是 他 不 像   球球 了 去死吧   ​,0
你 想 走 多 远 你 要 得 多 高 你 想得到 同龄人 本 不该 得到 的 就要 承受 同龄人 本 不该 承受 的 没有 什么 问题 是 你 解决不了 的 如果 有 你 就 直接 去死吧 卑微 的 活 犹如 苟且偷生   ​,0
听到 算命 的 说 寄 几命 带 桃花 煞 以后 ， 我 决定 从此以后 无心 爱情 ， 独宠 美食 [ 二哈 ] 减肥 什么 的 … … 都 去死吧 [ 费解 ]   ​,0
一起 晒 很多 太阳 ， 一起 浪费 好多 时光 ， 以后 什么 的 都 去死吧 ， 我要 现在 就 好 [ 太阳 ]   { % 咸阳 · 袁 家村 % }   ​,0
小林 有时候 是 真的 很 过分 🙃   他 祝 我 没 他 在 的 时候 吃成 两 三百斤 🙃 🙃 🙃 🙃 🙃 🙃 🙃 🙃 🙃 🙃 🙃 🙃 🙃 🙃 🙃 🙃 🙃 🙃   去死吧 狗 男人   ​,0
明天 就 再也不会 做 表格 了 ！ 表格 去死吧 ！   ​,0
超话 终于 又 回来 了 ！ 狗 比 公司 去死吧 ， 五四 要 到 了 诶 ， 你们 去 沟通 节目 的 人 都 死 了 啊   ​,0
“ 儿媳妇 ， 你 去死吧 ！ ” ( 同步   ​,0
我 的 马 这次 回去 了 要 安心 准备 中考 了 我 也 要 小 高考 了 妈妈 会 和 你 一起 努力 的 [ 爱 你 ] 其他 烦心事 去 都 去死吧   ​,1
lzj 请 去 死   我 现在 真想 烧香 给 你   苍天 有眼   你 就 快 去死吧 [ 蜡烛 ] [ 蜡烛 ] [ 蜡烛 ]   ​,0
昨天 还是 熬夜 把 潜伏 4 看 了 ， 潜伏 系列 我 觉得 都 特别 优秀 ， 除了 这 一部 … … 才刚 到 高潮 就 结束 了 ， 半天 没晃过 神来 ， 都 不敢相信 恶魔 就 那样 死 了 ， 白 瞎 了 那么 恐怖 的 造型 ， 作为 完结篇 让 人 有些 失望 。 期待 一下 今年 的 《 修女 》 。   ​,0
这下 真 瞎 了 狗眼 了 ， 奥斯卡 影帝 ， 及时 止损 吧 [ 吐 ]   ​,0
《 昆池岩 》 ， 看过 的 人 是 有 多 胆小 才 会 说 得 那么 玄乎 ， 眼睛 都 快 被 镜头 晃 瞎 了 ， 就 这货 还 想 吓 飞 手里 的 爆米花 ， 不 睡着 就 不错 了 。   ​,0
{ %# 莫负 好 春光 #% }   玩 了 两晚 吃 鸡   👀   就 痛 了 两天   还 以为 要 瞎 了     试 了 一天 不玩   就 好 了   看来 我 是 没什么 天分 玩游戏 的   ​,0
不行 了 。 先 做 这 7 个 吧 。 我 已经 快 瞎 了 。 。 。 。 。 。   ​,0
急性子 真的 做 不得 这些 东西   抠 圆 抠 的 几度 暴躁 的 想 废 了 这 张纸 [ 允悲 ] 成品 还是 不错 的   历时 大概 五个 小时   手指 要 废 了   眼 也 要 瞎 了   { %# 五月 ， 你好 ！ #% }   ​,0
房子 不 睡 窝 草堆 喊出来 么 垫子 不 睡睡 草地 丑 瞎 了 但 还是 喜欢 你 { %# 我 和 阿 喵 的 二三 事 #% }   ​,0
{ %# 欢度 五一 #% }   白 瞎 了 这么 好 的 饵料 … …   { % 台州 · 三甲 街区 % }   ​,0
脑子 瞎 了 的 时候   有 眼睛 也 没有 用   ​,0
这种 还是 热评 ， 眼瞎 了 [ 微笑 ] 从头到脚 都 不想 ， 你 要是 觉得 他 像 也 不 排除 他 模仿 GD 的 可能 [ 吃瓜 ] 人家 GD 都 入伍 了 ， 就别 瞎 蹭 热度 了 / /  ,0
我 知道 我 为什么 这么 喜欢 李子 柒 了 ， 因为 每个 场景 都 像 我 以前 玩 的 一款 游戏 ， 天下 贰 ！,1
万 天下 贰 的 时候 超 喜欢 这个 登陆 音乐 ！ ！ ！ ！ ！ ！ > > { % 网页 链接 % }   ( 来   ​,1
总说 十几岁 的 时候 喜欢 的 东西 会 坚持 一辈子 ， 现在 回头 看看 那时 喜欢 的 tvxq ， 现在 仍然 是 我 的 梦 ， 那时 喜欢 的 天下 贰 ， 让 我 对 网游 永远 无法 割舍 ， 现在 播放器 里 的 歌 很多 还 都 是 那时 喜欢 的 ， 听 了 无数遍 就算 换 播放器 暂时 删掉 ， 某天 再 突然 听到 还是 会 单曲 循环 。 真 好 ， 我 的 生活 永远 有 这么 多 美好 陪伴 。 # 那年 夏天 - 安七炫 [ 音乐 ] #,1
我 看   的 同款 小 扇子   大幂 幂 美得 不得了 ！ 果然 美的 人 品位 都 很 相似 ∽ 回想 一下 ， 喜欢 大幂 幂 还是 当初 她 代言 网易 游戏 天下 贰 的 时候 [ 泪 ] 时光 飞逝,1
{ %# 杨幂 #% }   看到 热 搜是 李萌 的 采访 ， 而 不是 杨幂 摆 的 聊天记录 ， 转账 记录 ， 就 觉得 这次 黑 杨 幂 的 背后 势力 是 有 多 强大 ， 以前 黑子 要 杨 幂 晒 转账 捐款 记录 ， 现在 晒 了 又 不信 ， 坐等 告李萌 上 法庭 吧 ， 网易 这次 也 算是 永久 失去 一批 蜜蜂 客户 了 ， 好歹 以前 杨幂 代言 过 你家 的 天下 贰 ， 黑起 人来 也 是 没 下限 了   ​,0
5 / 2 今天 这 姐姐 我服 了   在 sunset   point 开始 切菜 做菜   最后 炒锅 也 拿 出来 了   淡定 看着 海滩 日落   真是 佛系 也 不足以 形容 了 … 心中 有 宁静   到 哪里 都 是 宁静   无惧 任何人 目光   { % 新西兰 · Hokitika   Beach% }   ​,0
今日 穿着 自己 做 的 小 裙子 出 街 。 [ 心 ] 不得不 说 北山 越来越 多人来 拍 汉服 ， cos 和 Lo 服 了 。 [ 围观 ]   ​,1
2018 搞笑 动物 合集 ， 那 只 狗 真是 服 了 ， 特别 放电 那 一下 [ 挤眼 ] [ 挤眼 ]   { % 搞笑 热门 神吐槽 的 秒 拍 视频 % }   ​,1
义乌   保利   漫展   宅舞 比赛   绿色 jk   主持人   这样 打 一行 关键字 或许 能 收到 返图 吗   我服 了 自己 一张 自拍 都 没有 [ 微笑 ]   就     牛 逼 ！   ​,0
洗脸 不 就 一洗 一擦 么 ？   不 理解 媳妇 那么 多 瓶瓶罐罐 的 天天 洗脸 都 得 半小时 [ 哼 ] 真服了 ！   ​,0
关于 后来 的 我们   井柏然 说 周 冬雨 你 和 我 见 过 所有 的 女孩 不 一样   你 会 骂人   你 会 打牌   还会 喝酒   这 很 稀奇 吗   我 认识 的 姑娘 全是 这样 [ 作揖 ] 朋友圈 刷 到 的 笑 死 我 了 哈哈哈哈 哈哈哈哈 服 了 服 了 [ 作揖 ]   ​ ​ ​   { % 兰州 · 龙泉寺 镇 % }   ​,0
各位 主持 ， 你们 这个 到 月底 一下 发 几百个 帖 ， 我 也 是 服 了   ​,0
我服 了   胖子 三顾茅庐 来 我家 叫 我 出去玩   我爸 把 把 给 他 开门 excuse   me   ？ ？ ？ 现在 坐在 客厅 玩 着 吃 鸡   和 我 爸 在 唠嗑 [ 哼 ]   ​,0
我 真是 服 了 商家 配送 了 。 。 。 [ 拜拜 ] [ 拜拜 ] [ 拜拜 ]   ​,0
我 真是 さ ， 也 是 服 了 我 自己 ， 不经意 的 一瞥 ， 要 难受 大半天   ​,0
我 最 佩服 玩 这个 的 ..... 服 了 ～ 听说 这 里面 还 藏 着 俩 凤梨 ， 请问 啥时候 能 吃 ？   ​,0
这年头 想空 手套 白狼 的 人 越来越 多 ， 就 一 抽奖 ， 能 吃 一辈子 不 ？ 真的 是 无语 ， 跟 我 讲 一等奖 给 她 做 个 朋友 ， 老子 没有 朋友 ， 知道 不 ？ 神经病 说 给 我 介绍 工作 ， 服 了 ！ [ 中国 赞 ] 给 您 俩手 比个 赞 ！   ​,0
哈哈哈哈 哈哈哈哈 纯路 人 朋友 看到 中央 政法委 为俊凯 发微博 都 跪服 了 [ 喵 喵 ] [ 喵 喵 ] [ 喵 喵 ] { %# 王俊凯 #% } { %# 中国 长安 网 、 长安 剑 携手 王俊凯 #% }   ​,1
